epoch,monotonic_s,sta_tx_bytes,sta_rx_bytes,sta_tx_packets,sta_rx_packets,sta_tx_retries,sta_tx_failed,signal_dbm,wifi_tx_bytes,wifi_rx_bytes,wifi_tx_packets,wifi_rx_packets,wifi_tx_dropped,wifi_rx_dropped,wifi_tx_errors,wifi_rx_errors,wan_rx_bytes,wan_tx_bytes,wan_rx_packets,wan_tx_packets,wan_rx_dropped,wan_tx_dropped,wan_rx_errors,wan_tx_errors
1787644949,5106.64,24939488,3435872,181780,22289,64898,64898,-89,113343072,11753952,218972,61131,118334,11020,118334,11020,106840399,8684834,104711,83822,0,0,0,0
1787644951,5108.14,25032192,3441888,182830,22351,65328,65328,-89,113435776,11759968,219450,61193,118725,11020,118725,11020,106987665,8690071,104860,83894,0,0,0,0
1787644952,5109.62,25206176,3456608,183766,22485,65706,65706,-89,113609760,11774688,219918,61327,119103,11027,119103,11027,107158514,8694883,105001,83948,0,0,0,0
1787644954,5111.10,25227648,3459456,184380,22521,65992,65992,-89,113631232,11777536,220252,61363,119416,11045,119416,11045,107328134,8697744,105144,83988,0,0,0,0
1787644955,5112.59,25237472,3464064,185616,22567,66601,66601,-90,113641056,11782144,220843,61409,119998,11053,119998,11053,107486503,8700756,105315,84023,0,0,0,0
1787644957,5114.07,25246528,3477664,186320,22653,66945,66945,-90,113650112,11795744,221195,61495,120342,11064,120342,11064,107654328,8708706,105465,84072,0,0,0,0
1787644958,5115.56,25249440,3481728,187414,22684,67487,67487,-90,113653024,11799808,221787,61526,120929,11064,120929,11064,107832198,8714315,105647,84138,0,0,0,0
1787644960,5117.05,25258208,3491616,188686,22739,68063,68063,-89,113661792,11809696,222378,61581,121460,11064,121460,11064,107992449,8725266,105810,84231,0,0,0,0
1787644961,5118.55,25363680,3513696,189796,22913,68548,68548,-89,113767264,11831776,222975,61755,121979,11066,121979,11066,108002568,8735917,105856,84351,0,0,0,0
1787644963,5120.03,25460800,3528000,190974,23043,69008,69008,-89,113864384,11846080,223522,61885,122405,11073,122405,11073,108010743,8747978,105902,84492,0,0,0,0
1787644964,5121.51,25553280,3540544,192038,23143,69452,69452,-89,113956864,11858624,224054,61985,122849,11073,122849,11075,108094736,8757559,106025,84624,0,0,0,0
1787644966,5123.00,25667456,3571584,193114,23367,69930,69930,-90,114071040,11889664,224629,62209,123362,11075,123362,11075,108102910,8768707,106091,84738,0,0,0,0
1787644967,5124.48,25723520,3579648,194232,23451,70414,70414,-89,114127104,11897728,225151,62293,123811,11075,123811,11075,108109771,8774929,106140,84853,0,0,0,0
1787644969,5125.96,25795904,3588352,195300,23556,70861,70861,-89,114199488,11906432,225685,62398,124281,11075,124281,11075,108117354,8782964,106211,84967,0,0,0,0
1787644970,5127.44,25960384,3613088,196244,23759,71233,71233,-89,114363968,11931168,226190,62601,124660,11076,124660,11076,108280792,8793689,106404,85094,0,0,0,0
1787644972,5128.92,26003200,3630304,197450,23850,71786,71786,-89,114406784,11948384,226760,62692,125183,11076,125183,11076,108301961,8808749,106477,85203,0,0,0,0
1787644973,5130.41,26029984,3645344,198632,23932,72362,72362,-89,114433984,11977248,227429,62832,125835,11079,125835,11079,108321127,8820723,106531,85262,0,0,0,0
1787644975,5131.89,26077152,3679680,199598,24098,72804,72804,-89,114480736,11997760,227871,62940,126237,11081,126237,11081,108337324,8836837,106587,85362,0,0,0,0
1787644976,5133.37,26108608,3692672,200666,24178,73276,73276,-89,114512192,12010752,228368,63020,126673,11083,126673,11083,108352266,8853267,106640,85456,0,0,0,0
1787644978,5134.86,26136544,3711296,201562,24274,73670,73670,-89,114540128,12029376,228816,63116,127091,11086,127091,11086,108389229,8866272,106718,85563,0,0,0,0
1787644979,5136.34,26219296,3740960,202516,24464,74103,74103,-89,114622880,12059040,229293,63306,127500,11099,127500,11099,108408323,8881073,106777,85641,0,0,0,0
1787644981,5137.82,26229152,3752352,203814,24532,74740,74740,-90,114632736,12070432,229942,63374,128137,11106,128137,11106,108432851,8890687,106834,85712,0,0,0,0
1787644982,5139.30,26232832,3763200,204860,24588,75255,75255,-90,114636416,12081280,230465,63430,128652,11112,128652,11112,108448736,8900124,106881,85760,0,0,0,0
1787644983,5140.78,26251008,3812896,205678,24727,75646,75646,-90,114654592,12130976,230913,63569,129082,11118,129082,11118,108470486,8936107,106964,85862,0,0,0,0
1787644985,5142.27,26258144,3824928,206864,24783,76232,76232,-90,114661728,12143008,231467,63625,129629,11127,129629,11127,108494817,8947656,107025,85918,0,0,0,0
1787644986,5143.77,26261216,3836160,207964,24838,76753,76753,-89,114664800,12154240,232017,63680,130150,11130,130150,11130,108512416,8964751,107089,86014,0,0,0,0
1787644988,5145.25,26288768,3873504,209170,25032,77344,77344,-90,114692352,12191584,232620,63874,130741,11135,130741,11135,108528724,8974768,107140,86086,0,0,0,0
1787644989,5146.74,26315712,3885024,210014,25085,77730,77730,-89,114719296,12203104,233082,63927,131160,11141,131160,11141,108544576,8992094,107201,86168,0,0,0,0
1787644991,5148.24,26353024,3898432,211528,25170,78387,78387,-90,114756608,12216512,233799,64012,131839,11145,131839,11145,108559901,8997804,107250,86283,0,0,0,0
1787644992,5149.73,26397952,3919136,212780,25372,78964,78964,-89,114801536,12237216,234460,64214,132395,11148,132395,11148,108565683,9000363,107296,86319,0,0,0,0
1787644994,5151.21,26419840,3928640,214824,25465,79929,79929,-90,114823424,12246720,235447,64307,133326,11149,133326,11149,108573522,9007686,107350,86439,0,0,0,0
1787644995,5152.73,26424960,3941664,217302,25600,81113,81113,-90,114831712,12270976,236818,64577,134640,11149,134640,11149,108578337,9013682,107401,86563,0,0,0,0
1787644997,5154.24,26428640,3958848,219026,25765,81961,81961,-90,114832224,12276928,237590,64607,135398,11150,135398,11150,108586058,9018025,107452,86595,0,0,0,0
1787644998,5155.72,26462976,3964288,219942,25803,82382,82382,-89,114866560,12282368,238032,64645,135799,11151,135799,11151,108591000,9020004,107502,86624,0,0,0,0
1787645000,5157.21,26525376,3977856,221560,25928,83113,83113,-90,114928960,12295936,238815,64770,136510,11152,136510,11152,108595477,9025614,107548,86716,0,0,0,0
1787645001,5158.70,26533792,3988192,223498,26023,84039,84039,-89,114937376,12306272,239784,64865,137436,11154,137436,11154,108601480,9032221,107621,86826,0,0,0,0
1787645003,5160.19,26544032,4000320,225216,26123,84862,84862,-89,114947616,12318400,240690,64965,138304,11154,138304,11154,108606845,9038209,107679,86921,0,0,0,0
1787645004,5161.67,26570880,4020608,227020,26305,85711,85711,-90,114974464,12338688,241545,65147,139108,11155,139108,11155,108613238,9043420,107735,86996,0,0,0,0
1787645006,5163.16,26583712,4029120,228512,26383,86417,86417,-89,114987296,12347200,242383,65225,139903,11155,139903,11155,108617430,9048355,107787,87070,0,0,0,0
1787645007,5164.63,26587904,4039904,230540,26484,87383,87383,-90,114991488,12357984,243305,65326,140780,11155,140780,11155,108622061,9055034,107844,87162,0,0,0,0
1787645009,5166.12,26603232,4060000,232444,26642,88316,88316,-89,115006816,12378080,244257,65484,141713,11158,141782,11158,108626148,9061562,107887,87234,0,0,0,0
1787645010,5167.61,26606976,4069824,234574,26718,89352,89352,-90,115010560,12387904,245424,65560,142849,11158,142849,11158,108630808,9068032,107937,87335,0,0,0,0
1787645012,5169.09,26609056,4078592,237000,26784,90527,90527,-89,115012640,12396672,246535,65626,143924,11162,143924,11162,108636787,9072810,107977,87418,0,0,0,0
1787645013,5170.58,26624832,4101280,239252,26980,91619,91619,-90,115028416,12419360,247758,65822,145111,11162,145111,11162,108644052,9079085,108022,87509,0,0,0,0
1787645015,5172.06,26627904,4112512,241962,27095,92938,92938,-90,115031488,12430592,249095,65937,146411,11162,146411,11162,108648332,9085901,108057,87616,0,0,0,0
1787645016,5173.55,26629568,4123968,245174,27193,94522,94522,-90,115033152,12442048,250622,66035,147919,11163,147919,11163,108654881,9096234,108111,87717,0,0,0,0
1787645018,5175.03,26632608,4156736,248260,27397,96054,96054,-90,115036192,12474816,252313,66239,149599,11165,149599,11165,108659347,9107018,108155,87818,0,0,0,0
1787645019,5176.52,26633472,4173824,251920,27497,97877,97877,-90,115037056,12491904,253995,66339,151274,11169,151274,11169,108668464,9116569,108210,87898,0,0,0,0
1787645021,5178.01,26633824,4185088,254320,27565,99059,99059,-90,115037408,12503168,255238,66407,152499,11182,152499,11182,108672924,9123744,108246,87970,0,0,0,0
1787645022,5179.50,26638272,4207264,256386,27732,100065,100065,-89,115041856,12525344,256228,66574,153462,11195,153462,11196,108678291,9130281,108282,88036,0,0,0,0
1787645024,5180.98,26644864,4218912,258058,27797,100863,100863,-89,115048448,12536992,257064,66639,154260,11211,154260,11211,108684343,9139105,108326,88100,0,0,0,0
1787645025,5182.48,26649728,4237216,262188,27888,102886,102886,-89,115053312,12555296,259129,66730,156283,11211,156283,11211,108724049,9153460,108413,88188,0,0,0,0
1787645027,5183.96,26663488,4263296,265184,28049,104309,104309,-89,115067072,12581376,260627,66891,157706,11211,157780,11211,108736929,9162073,108464,88259,0,0,0,0
1787645028,5185.45,26679520,4282112,267174,28122,105245,105245,-90,115083104,12600192,261703,66964,158719,11211,158719,11211,108798178,9179074,108564,88368,0,0,0,0
1787645030,5186.94,26695648,4293920,269016,28210,106124,106124,-90,115099232,12612000,262543,67052,159521,11211,159521,11211,108834826,9188345,108656,88468,0,0,0,0
1787645031,5188.43,26743968,4319200,271022,28382,107071,107071,-90,115147552,12637280,263584,67224,160501,11211,160501,11211,108913499,9198710,108769,88576,0,0,0,0
1787645033,5189.91,26756704,4332032,272382,28465,107723,107723,-90,115160288,12650112,264288,67307,161178,11211,161178,11211,108952263,9208230,108825,88657,0,0,0,0
1787645034,5191.39,26781216,4341696,273956,28526,108463,108463,-90,115184800,12659776,265013,67368,161860,11211,161860,11211,109009537,9216391,108898,88735,0,0,0,0
1787645036,5192.88,26844192,4357312,275416,28646,109150,109150,-90,115247776,12675392,265789,67488,162593,11212,162593,11212,109067020,9224153,108962,88795,0,0,0,0
1787645037,5194.36,26856448,4376672,276626,28710,109734,109734,-90,115260032,12694752,266409,67552,163187,11213,163187,11213,109131679,9238366,109050,88886,0,0,0,0
1787645039,5195.86,26880128,4383680,278072,28763,110434,110434,-91,115283712,12701760,267071,67605,163831,11213,163831,11213,109236057,9243575,109153,88932,0,0,0,0
1787645040,5197.34,26912800,4398944,279160,28863,110951,110951,-91,115316384,12717024,267615,67705,164348,11213,164348,11213,109351702,9250124,109260,89005,0,0,0,0
1787645042,5198.82,26934592,4405536,280186,28914,111437,111437,-91,115338176,12723616,268158,67756,164859,11216,164859,11216,109444380,9255282,109348,89070,0,0,0,0
1787645043,5200.30,26957472,4410976,281188,28965,111905,111905,-91,115361056,12729056,268669,67807,165342,11216,165342,11216,109515041,9260293,109405,89122,0,0,0,0
1787645044,5201.79,27004864,4423040,282308,29060,112436,112436,-90,115408448,12741120,269189,67902,165833,11216,165833,11216,109551036,9265780,109452,89194,0,0,0,0
1787645046,5203.26,27023392,4427072,283274,29099,112884,112884,-90,115426976,12745152,269699,67941,166303,11216,166303,11216,109588057,9271237,109492,89262,0,0,0,0
1787645047,5204.75,27061056,4433152,284460,29154,113431,113431,-90,115464640,12751232,270265,67996,166828,11216,166828,11216,109615510,9276026,109525,89337,0,0,0,0
1787645049,5206.24,27121184,4448160,285724,29283,114025,114025,-90,115524768,12766240,270934,68125,167456,11216,167456,11216,109673586,9282283,109594,89416,0,0,0,0
1787645050,5207.72,27152160,4454656,286656,29332,114451,114451,-90,115555744,12772736,271409,68174,167892,11216,167892,11216,109768298,9288772,109667,89474,0,0,0,0
1787645052,5209.20,27187232,4460128,287752,29384,114975,114975,-90,115590816,12778208,271911,68226,168372,11217,168372,11217,109791434,9292164,109691,89518,0,0,0,0
1787645053,5210.68,27229056,4471296,288752,29479,115444,115444,-90,115632640,12789376,272411,68321,168841,11217,168841,11217,109868229,9298847,109762,89597,0,0,0,0
1787645055,5212.17,27267296,4484640,289848,29543,115958,115958,-90,115670880,12802720,272959,68385,169389,11218,169389,11218,109939716,9309243,109832,89707,0,0,0,0
1787645056,5213.64,27282560,4490240,290918,29610,116434,116434,-89,115686144,12808320,273530,68452,169860,11220,169860,11220,110039743,9321989,109939,89867,0,0,0,0
1787645058,5215.14,27391072,4526208,291996,29825,116898,116898,-89,115794656,12844288,274033,68667,170295,11221,170295,11221,110133152,9338086,110049,90001,0,0,0,0
1787645059,5216.62,27452704,4532992,293010,29897,117331,117331,-89,115856288,12851072,274570,68739,170756,11221,170756,11221,110436831,9346306,110301,90101,0,0,0,0
1787645061,5218.10,27510528,4541024,293958,29975,117743,117743,-89,115914112,12859104,275014,68817,171140,11221,171140,11221,110727254,9352066,110519,90183,0,0,0,0
1787645062,5219.59,27606752,4553088,294766,30095,118104,118104,-89,116010336,12871168,275457,68937,171537,11221,171537,11221,110870880,9358246,110641,90251,0,0,0,0
1787645064,5221.08,27650752,4560832,295766,30149,118552,118552,-90,116054336,12878912,275918,68991,171949,11221,171949,11221,111098713,9364304,110818,90327,0,0,0,0
1787645065,5222.57,27698176,4565888,296624,30197,118943,118943,-90,116101760,12883968,276380,69039,172373,11221,172373,11221,111395883,9369080,111052,90380,0,0,0,0
1787645067,5224.05,27764864,4576576,297534,30295,119358,119358,-90,116168448,12894656,276802,69137,172755,11221,172755,11221,111553575,9374529,111181,90453,0,0,0,0
1787645068,5225.53,27808800,4582144,298368,30351,119736,119736,-90,116212384,12900224,277219,69193,173133,11221,173133,11221,111717196,9379705,111291,90523,0,0,0,0
1787645070,5227.01,27858304,4587744,299272,30410,120135,120135,-90,116261888,12905824,277706,69252,173563,11221,173563,11221,111822006,9385507,111378,90595,0,0,0,0
1787645071,5228.50,27945408,4603392,300258,30540,120581,120581,-90,116348992,12921472,278164,69382,173978,11221,173978,11221,111825969,9392581,111401,90685,0,0,0,0
1787645073,5229.98,27991136,4610272,301224,30610,121022,121022,-90,116394720,12928352,278647,69452,174419,11221,174419,11221,111826840,9398431,111411,90754,0,0,0,0
1787645074,5231.48,28030560,4618816,302176,30669,121451,121451,-89,116434144,12936896,279159,69511,174882,11221,174882,11221,111831162,9407242,111435,90834,0,0,0,0
1787645076,5232.96,28130592,4635456,303100,30798,121857,121857,-90,116534176,12953536,279585,69640,175254,11221,175254,11221,111844725,9414653,111469,90923,0,0,0,0
1787645077,5234.45,28192288,4643616,303988,30877,122234,122234,-90,116595872,12961696,280063,69719,175663,11221,175663,11221,111848324,9418527,111489,91004,0,0,0,0
