epoch,monotonic_s,sta_tx_bytes,sta_rx_bytes,sta_tx_packets,sta_rx_packets,sta_tx_retries,sta_tx_failed,signal_dbm,wifi_tx_bytes,wifi_rx_bytes,wifi_tx_packets,wifi_rx_packets,wifi_tx_dropped,wifi_rx_dropped,wifi_tx_errors,wifi_rx_errors,wan_rx_bytes,wan_tx_bytes,wan_rx_packets,wan_tx_packets,wan_rx_dropped,wan_tx_dropped,wan_rx_errors,wan_tx_errors
1787625550,91769.18,21828864,10584800,62282,29779,6601,6601,-63,115098368,17973664,152051,69984,53138,27485,53138,27485,232361178,84746426,244114,185852,0,0,0,0
1787625551,91770.69,21828928,10585088,62286,29786,6601,6601,-63,115098432,17973952,152053,69991,53138,27495,53138,27495,232361468,84746568,244116,185854,0,0,0,0
1787625553,91772.18,21829280,10585632,62292,29798,6601,6601,-63,115098784,17974496,152056,70003,53138,27503,53138,27503,232361761,84746852,244121,185858,0,0,0,0
1787625554,91773.67,21829824,10586464,62302,29811,6601,6601,-63,115099328,17975328,152061,70016,53138,27517,53138,27517,232362532,84747292,244127,185863,0,0,0,0
1787625556,91775.15,21830112,10587616,62318,29828,6601,6601,-62,115099616,17976480,152069,70033,53138,27540,53138,27540,232370481,84749805,244144,185885,0,0,0,0
1787625557,91776.65,21839488,10596800,62342,29881,6601,6601,-63,115108992,17985664,152081,70086,53138,27559,53138,27559,232371743,84755464,244156,185893,0,0,0,0
1787625559,91778.14,21839744,10597504,62352,29892,6602,6602,-64,115109248,17986368,152089,70097,53139,27574,53139,27574,232372788,84759015,244172,185906,0,0,0,0
1787625560,91779.63,21841184,10601472,62370,29914,6603,6603,-63,115110688,17990336,152095,70119,53140,27587,53140,27587,232373571,84759384,244175,185910,0,0,0,0
1787625562,91781.13,21841312,10602240,62372,29929,6603,6603,-63,115110816,17991104,152096,70134,53140,27593,53140,27593,232373796,84759721,244180,185916,0,0,0,0
1787625563,91782.62,21841376,10602464,62382,29934,6605,6605,-63,115110880,17991328,152101,70139,53142,27604,53142,27604,232374466,84760219,244186,185920,0,0,0,0
1787625565,91784.11,21841920,10603200,62392,29944,6606,6606,-62,115111424,17992064,152106,70149,53143,27613,53143,27613,232374611,84760685,244189,185926,0,0,0,0
1787625566,91785.59,22959808,10641728,62858,30065,6658,6658,-61,116229312,18030592,152339,70270,53195,27638,53195,27639,233485091,84790963,245006,186343,0,0,0,0
1787625568,91787.08,22959872,10642464,62862,30079,6658,6658,-61,116229376,18031328,152343,70284,53195,27653,53195,27653,233485759,84791666,245014,186355,0,0,0,0
1787625569,91788.57,22960800,10644224,62882,30106,6658,6658,-61,116230304,18033088,152351,70311,53195,27671,53195,27672,233486276,84792248,245020,186360,0,0,0,0
1787625571,91790.06,22962368,10645952,62892,30130,6658,6658,-62,116231872,18034816,152356,70335,53195,27681,53195,27681,233487325,84793112,245039,186377,0,0,0,0
1787625572,91791.56,22962432,10646592,62894,30143,6658,6658,-62,116231936,18035456,152357,70348,53195,27699,53195,27699,233488250,84793751,245054,186393,0,0,0,0
1787625574,91793.04,22963296,10648000,62906,30162,6658,6658,-62,116232800,18036864,152363,70367,53195,27712,53195,27712,233488775,84794542,245059,186399,0,0,0,0
1787625575,91794.53,22963904,10649376,62910,30184,6658,6658,-62,116233408,18038240,152365,70389,53195,27723,53195,27723,233489125,84794826,245064,186403,0,0,0,0
1787625577,91796.01,22963968,10649600,62914,30189,6658,6658,-62,116233472,18038464,152367,70394,53195,27729,53195,27729,233489270,84794968,245066,186405,0,0,0,0
1787625578,91797.51,22965536,10658144,62938,30224,6658,6658,-62,116235040,18047008,152379,70429,53195,27746,53195,27747,233490976,84802724,245082,186425,0,0,0,0
1787625580,91799.00,22965984,10658976,62948,30238,6658,6658,-61,116235488,18047840,152384,70443,53195,27761,53195,27761,233491491,84802978,245087,186429,0,0,0,0
1787625581,91800.49,22966304,10659328,62950,30247,6658,6658,-61,116235808,18048192,152385,70452,53195,27767,53195,27767,233491781,84807289,245092,186437,0,0,0,0
1787625583,91801.98,22967040,10664864,62960,30266,6658,6658,-61,116236544,18053728,152390,70471,53195,27778,53195,27778,233492404,84808154,245099,186441,0,0,0,0
1787625584,91803.45,22967392,10665536,62966,30274,6658,6658,-61,116236896,18054400,152393,70479,53195,27786,53195,27786,233493074,84808736,245106,186447,0,0,0,0
1787625586,91804.94,22967648,10665760,62988,30279,6665,6665,-61,116237152,18054624,152404,70484,53202,27792,53202,27792,233493408,84808918,245110,186450,0,0,0,0
1787625587,91806.42,24085568,10702976,63562,30387,6788,6788,-60,117355072,18091840,152691,70592,53325,27810,53325,27810,234604684,84839821,245929,186868,0,0,0,0
1787625589,91807.92,24085792,10704032,63574,30398,6788,6788,-60,117355296,18092896,152697,70603,53325,27815,53325,27815,234605237,84840929,245936,186878,0,0,0,0
1787625590,91809.40,24086336,10704960,63580,30409,6788,6788,-60,117355840,18093824,152700,70614,53325,27824,53325,27824,234605619,84841155,245940,186884,0,0,0,0
1787625592,91810.88,24086464,10705568,63588,30419,6789,6789,-61,117355968,18094912,152704,70637,53326,27838,53326,27838,234606021,84841515,245945,186886,0,0,0,0
1787625593,91812.39,24087360,10708032,63600,30444,6790,6790,-61,117356864,18096896,152710,70649,53327,27846,53327,27846,234606623,84843423,245951,186897,0,0,0,0
1787625595,91813.89,24087712,10708832,63610,30456,6791,6791,-61,117357216,18097696,152715,70661,53328,27860,53328,27860,234607056,84843623,245956,186900,0,0,0,0
1787625596,91815.38,24087968,10709568,63616,30466,6791,6791,-62,117357888,18098912,152719,70684,53328,27875,53328,27876,234607771,84844213,245962,186905,0,0,0,0
1787625598,91816.86,24088448,10710624,63624,30489,6792,6792,-62,117357952,18099488,152722,70694,53329,27889,53329,27889,234607977,84844793,245966,186914,0,0,0,0
1787625599,91818.34,24089088,10712640,63642,30519,6792,6792,-62,117358592,18101504,152731,70724,53329,27912,53329,27912,234609028,84846811,245978,186928,0,0,0,0
1787625600,91819.83,24089760,10715040,63646,30549,6792,6792,-62,117359264,18103904,152733,70754,53329,27925,53329,27925,234609302,84847283,245982,186934,0,0,0,0
1787625602,91821.32,24090176,10715360,63656,30557,6794,6794,-62,117359680,18104224,152738,70762,53331,27931,53331,27931,234609832,84847509,245987,186937,0,0,0,0
1787625603,91822.81,24090240,10715840,63664,30564,6795,6795,-62,117359744,18104704,152743,70769,53332,27941,53332,27941,234610265,84848167,245992,186944,0,0,0,0
1787625605,91824.29,25208064,10734080,64074,30636,6866,6866,-60,118477568,18122944,152947,70841,53403,27951,53403,27951,235720660,84862744,246806,187136,0,0,0,0
1787625606,91825.78,25208128,10734464,64080,30644,6866,6866,-60,118477632,18123328,152950,70849,53403,27963,53403,27963,235721191,84863280,246811,187143,0,0,0,0
1787625608,91827.27,25208480,10735328,64086,30658,6867,6867,-60,118477984,18124192,152953,70863,53404,27973,53404,27973,235721336,84863567,246814,187149,0,0,0,0
1787625609,91828.75,25208896,10736512,64092,30678,6867,6867,-61,118478400,18125376,152956,70883,53404,27985,53404,27985,235721853,84864065,246819,187152,0,0,0,0
1787625611,91830.23,25209248,10737120,64098,30691,6867,6867,-61,118478752,18125984,152959,70896,53404,27995,53404,27995,235722274,84864351,246822,187156,0,0,0,0
1787625612,91831.71,25209504,10737472,64104,30700,6867,6867,-61,118479008,18126336,152963,70905,53404,28006,53404,28006,235722821,84864659,246829,187161,0,0,0,0
1787625614,91833.20,25210144,10739136,64114,30729,6867,6867,-61,118479648,18128000,152967,70934,53404,28024,53404,28024,235723193,84865227,246833,187168,0,0,0,0
1787625615,91834.69,25210496,10739616,64118,30736,6867,6867,-61,118480000,18128480,152969,70941,53404,28033,53404,28033,235723730,84865731,246839,187177,0,0,0,0
1787625617,91836.18,25210624,10740320,64634,30747,6926,6926,-61,118480128,18129184,153227,70952,53463,28048,53463,28048,236834091,84880026,247654,187385,0,0,0,0
1787625618,91837.67,26328416,10760640,64636,30820,6926,6926,-60,119597920,18149504,153231,71025,53463,28057,53463,28057,236834547,84880768,247660,187392,0,0,0,0
1787625620,91839.14,26331296,10765824,64664,30830,6927,6927,-60,119600800,18154688,153242,71035,53464,28066,53464,28066,236837135,84885836,247674,187408,0,0,0,0
1787625621,91840.63,26331360,10766528,64666,30842,6927,6927,-60,119600864,18155392,153244,71047,53464,28074,53464,28074,236837517,84886120,247679,187411,0,0,0,0
1787625623,91842.12,26331744,10767264,64672,30861,6927,6927,-62,119601248,18156128,153246,71066,53464,28084,53464,28084,236837723,84886262,247681,187413,0,0,0,0
1787625624,91843.61,26332096,10768256,64678,30873,6927,6927,-61,119601600,18157120,153249,71078,53464,28094,53464,28094,236838179,84887004,247687,187421,0,0,0,0
1787625626,91845.11,26332160,10768992,64684,30884,6927,6927,-61,119601664,18157856,153252,71089,53464,28110,53464,28110,236838616,84887510,247691,187425,0,0,0,0
1787625627,91846.58,26336192,10795104,64754,30938,6933,6933,-62,119605696,18183968,153287,71143,53470,28128,53470,28128,236846202,84913636,247737,187475,0,0,0,0
1787625629,91848.07,26364864,10800032,64886,30963,6976,6976,-62,119634368,18188896,153353,71168,53513,28147,53513,28148,236870440,84916165,247764,187505,0,0,0,0
1787625630,91849.57,26365792,10802432,65260,30994,6989,6989,-61,119635296,18191296,153563,71199,53528,28161,53528,28161,237150321,84940136,248210,187920,0,0,0,0
1787625632,91851.05,26432960,10868256,65710,31363,7010,7010,-64,119702464,18257120,153765,71568,53547,28166,53547,28166,237162783,84962532,248427,188308,0,0,0,0
1787625633,91852.54,26444896,10892352,66052,31526,7027,7027,-63,119714400,18281216,153936,71731,53564,28168,53564,28168,237172619,84979352,248577,188573,0,0,0,0
1787625635,91854.04,27567264,10919936,66602,31640,7075,7075,-67,120836768,18308800,154212,71845,53612,28183,53612,28183,238284752,84997578,249407,188824,0,0,0,0
1787625636,91855.59,27568416,10923648,66616,31677,7075,7075,-65,120837920,18312512,154218,71882,53612,28191,53612,28191,238285353,84998664,249416,188841,0,0,0,0
1787625638,91857.08,27568928,10924448,66672,31697,7077,7077,-64,120838432,18313312,154246,71902,53614,28220,53614,28220,238286781,84999930,249444,188858,0,0,0,0
1787625639,91858.56,27571520,10927072,66718,31727,7079,7079,-63,120841024,18315936,154269,71932,53616,28242,53616,28242,238288438,85000566,249472,188866,0,0,0,0
1787625641,91860.05,27573216,10928864,66754,31766,7083,7083,-63,120842720,18317728,154287,71971,53620,28265,53620,28265,238289108,85001186,249483,188874,0,0,0,0
1787625642,91861.55,27573696,10929856,66760,31784,7083,7083,-63,120843200,18318720,154290,71989,53620,28275,53620,28275,238289409,85001652,249487,188881,0,0,0,0
1787625644,91863.06,27573824,10930624,66770,31796,7083,7083,-62,120843328,18319488,154295,72001,53620,28291,53620,28291,238289995,85002610,249493,188893,0,0,0,0
1787625645,91864.54,27574432,10932224,66772,31818,7083,7083,-63,120843936,18321088,154296,72023,53620,28296,53620,28297,238290264,85002876,249497,188897,0,0,0,0
1787625647,91866.04,27574560,10932896,66776,31831,7083,7083,-63,120844064,18321760,154298,72036,53620,28307,53620,28307,238290470,85003196,249500,188902,0,0,0,0
1787625648,91867.52,27574624,10933120,66780,31836,7083,7083,-63,120844128,18321984,154300,72041,53620,28316,53620,28316,238290926,85003840,249505,188909,0,0,0,0
1787625650,91869.00,27575232,10934432,66796,31857,7083,7083,-63,120844736,18323296,154308,72062,53620,28329,53620,28329,238291761,85004305,249511,188915,0,0,0,0
1787625651,91870.48,27576384,10935616,66806,31874,7083,7083,-62,120845888,18324480,154313,72079,53620,28347,53620,28347,238292411,85004755,249518,188921,0,0,0,0
1787625653,91871.98,27576448,10936064,66820,31886,7085,7085,-62,120845952,18324928,154320,72091,53622,28362,53622,28362,238293065,85006783,249525,188930,0,0,0,0
1787625654,91873.47,28694944,10976320,67506,32006,7253,7253,-60,121964448,18365184,154663,72211,53790,28376,53790,28376,239403705,85037915,250343,189348,0,0,0,0
1787625656,91874.96,28695392,10976992,67522,32014,7253,7253,-60,121964896,18365856,154671,72219,53790,28388,53790,28388,239404981,85040758,250352,189359,0,0,0,0
1787625657,91876.46,28696416,10979872,67526,32028,7253,7253,-60,121965984,18369024,154673,72240,53790,28396,53790,28396,239405257,85040984,250356,189362,0,0,0,0
1787625659,91877.96,28696832,10981568,67542,32053,7254,7254,-60,121966336,18370432,154681,72258,53791,28414,53791,28414,239405844,85041872,250365,189375,0,0,0,0
1787625660,91879.46,28698016,10983264,67556,32073,7254,7254,-60,121967520,18372128,154688,72278,53791,28432,53791,28432,239406798,85043155,250375,189381,0,0,0,0
1787625662,91880.95,28698848,10985152,67566,32101,7254,7254,-60,121968352,18374016,154693,72306,53791,28446,53791,28446,239407676,85044058,250387,189394,0,0,0,0
1787625663,91882.45,28699072,10985984,67574,32116,7254,7254,-60,121968576,18374848,154697,72321,53791,28460,53791,28460,239408009,85044770,250394,189404,0,0,0,0
1787625665,91883.95,28699488,10987104,67586,32133,7254,7254,-60,121968992,18375968,154703,72338,53791,28478,53791,28478,239408534,85045090,250398,189407,0,0,0,0
1787625666,91885.44,28700288,10988736,67598,32164,7254,7254,-60,121969792,18377600,154709,72369,53791,28494,53791,28494,239409009,85045616,250405,189415,0,0,0,0
1787625668,91886.94,28700352,10988960,67600,32169,7254,7254,-60,121969856,18377824,154710,72374,53791,28501,53791,28501,239409299,85045936,250408,189420,0,0,0,0
1787625669,91888.42,28700416,10989856,67620,32179,7260,7260,-60,121969920,18378720,154720,72384,53797,28514,53797,28514,239410023,85046460,250414,189426,0,0,0,0
1787625671,91889.93,28701120,10990752,67624,32201,7260,7260,-61,121970624,18379616,154722,72406,53797,28525,53797,28526,239410168,85046764,250418,189431,0,0,0,0
1787625672,91891.43,28701344,10991072,67628,32207,7260,7260,-61,121970848,18379936,154725,72412,53797,28534,53797,28534,239410523,85047171,250421,189436,0,0,0,0
1787625674,91892.92,28701408,10991808,68280,32218,7292,7292,-61,121970912,18380672,155050,72423,53829,28546,53829,28546,240763447,85060974,251414,189604,0,0,0,0
1787625675,91894.42,29817248,11009024,68286,32279,7292,7292,-60,123086752,18397888,155053,72484,53829,28551,53829,28551,240763693,85061298,251419,189609,0,0,0,0
1787625677,91895.92,29817376,11009632,68290,32290,7292,7292,-60,123086880,18398496,155055,72495,53829,28563,53829,28563,240764602,85061693,251423,189615,0,0,0,0
1787625678,91897.40,29817728,11010048,68298,32300,7292,7292,-60,123087232,18398912,155059,72505,53829,28577,53829,28577,240765076,85062455,251430,189624,0,0,0,0
1787625680,91898.90,29818912,11012736,68310,32327,7292,7292,-60,123088416,18401600,155065,72532,53829,28587,53829,28587,240765977,85063771,251437,189631,0,0,0,0
1787625681,91900.39,29818976,11012960,68314,32332,7293,7293,-60,123088480,18401824,155067,72537,53830,28593,53830,28593,240766183,85064055,251441,189635,0,0,0,0
1787625683,91901.88,29819040,11013440,68320,32340,7293,7293,-60,123088544,18402304,155070,72545,53830,28603,53830,28603,240766688,85064377,251444,189640,0,0,0,0
1787625684,91903.36,29819744,11014688,68328,32362,7293,7293,-60,123089248,18403552,155074,72567,53830,28621,53830,28621,240767121,85064959,251450,189646,0,0,0,0
1787625686,91904.86,29820064,11015584,68332,32376,7293,7293,-60,123089568,18404448,155076,72581,53830,28627,53830,28627,240767534,85065465,251453,189650,0,0,0,0
1787625687,91906.35,29820128,11015904,68338,32383,7293,7293,-60,123089632,18404768,155080,72588,53830,28643,53830,28643,240768260,85066273,251458,189657,0,0,0,0
1787625688,91907.83,29821568,11018848,68364,32427,7294,7294,-60,123091072,18407712,155092,72632,53831,28666,53831,28666,240769035,85067255,251469,189668,0,0,0,0
1787625690,91909.32,29821952,11019520,68380,32443,7300,7300,-60,123091456,18408384,155100,72648,53837,28681,53837,28681,240769437,85067575,251474,189674,0,0,0,0
1787625691,91910.81,29822016,11020064,68692,32453,7314,7314,-60,123091520,18408928,155256,72658,53851,28693,53851,28693,241879902,85074374,252291,189762,0,0,0,0
1787625693,91912.32,30939840,11029184,68698,32497,7314,7314,-60,124209344,18418048,155259,72702,53851,28700,53851,28700,241880108,85074795,252294,189771,0,0,0,0
1787625694,91913.82,30940192,11029984,68708,32504,7314,7314,-60,124209696,18418848,155264,72709,53851,28709,53851,28709,241880713,85075319,252300,189773,0,0,0,0
1787625696,91915.30,30940416,11030528,68710,32514,7314,7314,-60,124209920,18419392,155265,72719,53851,28719,53851,28719,241880919,85075639,252303,189779,0,0,0,0
1787625697,91916.79,30940608,11031264,68714,32531,7314,7314,-60,124210112,18420128,155267,72736,53851,28725,53851,28725,241881148,85075865,252306,189782,0,0,0,0
1787625699,91918.28,30940960,11032736,68730,32547,7315,7315,-60,124210464,18421600,155275,72752,53852,28738,53852,28738,241881738,85077017,252315,189795,0,0,0,0
1787625700,91919.77,30941312,11033312,68734,32558,7315,7315,-60,124210880,18422400,155277,72768,53852,28747,53852,28747,241882096,85077355,252319,189799,0,0,0,0
1787625702,91921.26,30941440,11033760,68736,32568,7315,7315,-61,124210944,18422624,155278,72773,53852,28752,53852,28752,241882241,85077555,252322,189802,0,0,0,0
1787625703,91922.76,30941504,11033984,68740,32573,7315,7315,-61,124211008,18422848,155280,72778,53852,28761,53852,28761,241882758,85078123,252327,189808,0,0,0,0
1787625705,91924.25,30941856,11034720,68746,32583,7315,7315,-61,124211424,18423808,155283,72793,53852,28767,53852,28767,241882903,85078323,252331,189812,0,0,0,0
1787625706,91925.74,30942048,11035392,68754,32597,7316,7316,-61,124211552,18424256,155287,72802,53853,28775,53853,28775,241883233,85078589,252334,189815,0,0,0,0
1787625708,91927.24,30942176,11035680,68756,32604,7316,7316,-61,124211680,18424544,155288,72809,53853,28779,53853,28779,241883527,85078789,252338,189818,0,0,0,0
1787625709,91928.73,30942752,11036576,68768,32619,7317,7317,-61,124212256,18425440,155294,72824,53854,28790,53854,28790,241884044,85079313,252343,189823,0,0,0,0
1787625711,91930.22,30942880,11037120,68774,32633,7318,7318,-61,124212384,18425984,155297,72838,53855,28802,53855,28802,241884189,85079513,252346,189826,0,0,0,0
1787625712,91931.72,31808160,11049696,70392,32679,7867,7867,-60,125077664,18438560,156106,72884,54404,28821,54404,28821,243546248,85091304,253567,189962,0,0,0,0
1787625714,91933.20,32059872,11052960,70408,32710,7867,7867,-60,125329376,18441824,156114,72915,54404,28827,54404,28827,243546769,85091805,253572,189968,0,0,0,0
