epoch,monotonic_s,sta_tx_bytes,sta_rx_bytes,sta_tx_packets,sta_rx_packets,sta_tx_retries,sta_tx_failed,signal_dbm,wifi_tx_bytes,wifi_rx_bytes,wifi_tx_packets,wifi_rx_packets,wifi_tx_dropped,wifi_rx_dropped,wifi_tx_errors,wifi_rx_errors,wan_rx_bytes,wan_tx_bytes,wan_rx_packets,wan_tx_packets,wan_rx_dropped,wan_tx_dropped,wan_rx_errors,wan_tx_errors
1787644338,4495.25,61099072,5702464,143188,25564,21695,21695,-80,61409440,5890752,73376,26534,22854,7636,22854,7636,59659584,4449817,54631,39140,0,0,0,0
1787644339,4496.73,61233632,5710336,143452,25608,21708,21708,-80,61608512,5902112,73504,26601,22867,7647,22867,7647,59760917,4454322,54725,39214,0,0,0,0
1787644341,4498.22,61424576,5721920,143816,25682,21739,21739,-80,61734944,5910208,73686,26652,22898,7668,22898,7668,59902406,4461447,54868,39339,0,0,0,0
1787644342,4499.71,61597792,5735424,144368,25740,21799,21799,-80,61908160,5923712,73962,26710,22958,7679,22958,7679,60172018,4479064,55071,39552,0,0,0,0
1787644344,4501.19,61923456,5757184,144742,25836,21820,21820,-80,62233824,5945472,74149,26806,22979,7690,22979,7690,60351744,4487028,55263,39680,0,0,0,0
1787644345,4502.67,62024256,5771136,145104,25887,21852,21852,-80,62334624,5959424,74332,26857,23011,7692,23011,7692,60535573,4511911,55413,39814,0,0,0,0
1787644347,4504.16,62139072,5786976,145364,25931,21859,21859,-80,62449440,5975264,74460,26901,23018,7708,23018,7708,60666440,4517940,55528,39906,0,0,0,0
1787644348,4505.64,62416384,5803904,145682,26025,21870,21870,-80,62726752,5992192,74619,26995,23029,7719,23029,7719,60844829,4526237,55678,40028,0,0,0,0
1787644350,4507.12,62550944,5812256,145914,26063,21878,21878,-80,62861312,6000544,74735,27033,23037,7726,23037,7726,60979735,4532541,55790,40123,0,0,0,0
1787644351,4508.61,62627776,5816800,146218,26087,21887,21887,-80,62938144,6005088,74887,27057,23046,7740,23046,7740,61192933,4541672,55980,40268,0,0,0,0
