epoch,monotonic_s,sta_tx_bytes,sta_rx_bytes,sta_tx_packets,sta_rx_packets,sta_tx_retries,sta_tx_failed,signal_dbm,wifi_tx_bytes,wifi_rx_bytes,wifi_tx_packets,wifi_rx_packets,wifi_tx_dropped,wifi_rx_dropped,wifi_tx_errors,wifi_rx_errors,wan_rx_bytes,wan_tx_bytes,wan_rx_packets,wan_tx_packets,wan_rx_dropped,wan_tx_dropped,wan_rx_errors,wan_tx_errors
1787623486,89705.64,2336192,2616192,16886,9503,2127,2127,-65,95605696,10005056,129353,49708,48664,20109,48664,20109,214008992,77911038,218571,162675,0,0,0,0
1787623488,89707.14,2336512,2616864,16906,9511,2129,2129,-65,95606016,10005728,129363,49716,48666,20118,48666,20118,214009649,77911636,218580,162682,0,0,0,0
1787623489,89708.63,2337088,2617440,16918,9521,2130,2130,-65,95606592,10006304,129369,49726,48667,20126,48667,20126,214010840,77915858,218589,162691,0,0,0,0
1787623491,89710.12,2338464,2622528,16922,9541,2130,2130,-65,95607968,10011392,129371,49746,48667,20132,48667,20132,214011052,77916158,218592,162695,0,0,0,0
1787623492,89711.59,2338464,2622528,16922,9541,2130,2130,-65,95607968,10011392,129371,49746,48667,20135,48667,20135,214011330,77916456,218597,162698,0,0,0,0
1787623494,89713.07,2338944,2623040,16932,9550,2130,2130,-65,95608448,10011904,129376,49755,48667,20141,48667,20141,214011668,77916640,218599,162701,0,0,0,0
1787623495,89714.55,2338944,2623136,16932,9553,2130,2130,-65,95608448,10012000,129376,49758,48667,20141,48667,20141,214011836,77916808,218601,162702,0,0,0,0
1787623497,89716.02,2338944,2623136,16946,9553,2130,2130,-65,95608448,10012000,129383,49758,48667,20151,48667,20151,214018307,77918475,218616,162718,0,0,0,0
1787623498,89717.52,2345792,2625728,16956,9575,2130,2130,-65,95615296,10014592,129388,49780,48667,20161,48667,20161,214018907,77918969,218623,162723,0,0,0,0
1787623500,89719.01,2346112,2626144,16956,9585,2130,2130,-65,95615616,10015008,129388,49790,48667,20161,48667,20161,214018991,77919053,218624,162724,0,0,0,0
1787623501,89720.49,2346112,2626144,16956,9585,2130,2130,-65,95615616,10015008,129388,49790,48667,20162,48667,20163,214019159,77925695,218631,162733,0,0,0,0
1787623503,89721.97,2347360,2633472,16988,9598,2131,2131,-65,95616864,10022336,129404,49803,48668,20179,48668,20179,214021123,77926512,218645,162744,0,0,0,0
1787623504,89723.45,2352448,2642048,17020,9640,2131,2131,-65,95621952,10030912,129420,49845,48668,20195,48668,20195,214025825,77933519,218668,162766,0,0,0,0
1787623506,89724.93,2353216,2642784,17024,9652,2131,2131,-65,95622720,10031648,129422,49857,48668,20209,48668,20209,214026037,77933875,218671,162771,0,0,0,0
1787623507,89726.41,2353376,2643392,17024,9663,2131,2131,-65,95622880,10032256,129422,49868,48668,20212,48668,20212,214026497,77934237,218676,162775,0,0,0,0
1787623509,89727.92,2354208,2644640,17038,9682,2131,2131,-65,95623712,10033504,129429,49887,48668,20222,48668,20222,214026945,77934671,218681,162781,0,0,0,0
1787623510,89729.40,2354400,2645120,17042,9691,2131,2131,-65,95623904,10033984,129431,49896,48668,20228,48668,20228,214027113,77934839,218683,162783,0,0,0,0
1787623512,89730.88,2354400,2645120,17042,9691,2131,2131,-65,95623904,10033984,129431,49896,48668,20228,48668,20228,214027197,77934923,218684,162784,0,0,0,0
1787623513,89732.38,2354912,2645536,17052,9698,2131,2131,-65,95624416,10034400,129436,49903,48668,20236,48668,20236,214027789,77935305,218691,162788,0,0,0,0
1787623515,89733.86,2355008,2645760,17054,9703,2131,2131,-65,95624512,10034624,129437,49908,48668,20238,48668,20238,214027873,77935389,218692,162789,0,0,0,0
1787623516,89735.34,2355008,2645792,17062,9704,2131,2131,-65,95624512,10034656,129441,49909,48668,20242,48668,20242,214028416,77935914,218700,162797,0,0,0,0
1787623517,89736.82,2355968,2647232,17076,9722,2131,2131,-65,95625472,10036096,129450,49927,48668,20256,48668,20256,214029913,77936868,218714,162808,0,0,0,0
1787623519,89738.31,2356544,2648096,17084,9738,2131,2131,-65,95626048,10036960,129452,49943,48668,20262,48668,20262,214030133,77937088,218716,162811,0,0,0,0
1787623520,89739.82,2356544,2648096,17160,9738,2132,2132,-65,95626048,10036960,129490,49943,48669,20264,48669,20265,214050550,77951772,218767,162862,0,0,0,0
1787623522,89741.30,2378080,2664480,17164,9777,2132,2132,-65,95647584,10053344,129492,49982,48669,20266,48669,20266,214050718,77951940,218770,162864,0,0,0,0
1787623523,89742.79,2378496,2664928,17172,9785,2132,2132,-65,95648000,10053792,129496,49990,48669,20272,48669,20272,214051166,77952238,218774,162867,0,0,0,0
1787623525,89744.27,2378496,2664928,17174,9785,2132,2132,-65,95648000,10053792,129497,49990,48669,20274,48669,20274,214051394,77952406,218777,162869,0,0,0,0
1787623526,89745.75,2378592,2664992,17174,9787,2132,2132,-65,95648096,10053856,129497,49992,48669,20274,48669,20274,214051478,77952490,218778,162870,0,0,0,0
1787623528,89747.23,2378816,2665184,17182,9790,2132,2132,-65,95648320,10054048,129501,49995,48669,20282,48669,20282,214051926,77952972,218784,162875,0,0,0,0
1787623529,89748.71,2379040,2665504,17182,9797,2132,2132,-65,95648544,10054368,129501,50002,48669,20282,48669,20282,214052094,77953056,218785,162876,0,0,0,0
1787623531,89750.19,2379040,2665504,17182,9797,2132,2132,-65,95648544,10054368,129501,50002,48669,20282,48669,20282,214052178,77953224,218787,162878,0,0,0,0
1787623532,89751.66,2381568,2666080,17304,9804,2132,2132,-65,95651072,10054944,129562,50009,48669,20295,48669,20295,214149515,77959946,218884,162944,0,0,0,0
1787623534,89753.17,2475872,2674624,17322,9854,2136,2136,-65,95745376,10063488,129571,50059,48673,20301,48673,20301,214149895,77960082,218885,162946,0,0,0,0
1787623535,89754.65,2475872,2674624,17322,9854,2136,2136,-65,95745376,10063488,129571,50059,48673,20301,48673,20301,214150063,77960330,218889,162949,0,0,0,0
1787623537,89756.15,2476032,2674976,17326,9860,2136,2136,-65,95745536,10063840,129573,50065,48673,20305,48673,20305,214150275,77960466,218890,162951,0,0,0,0
1787623538,89757.63,2476352,2675328,17338,9866,2137,2137,-65,95745856,10064192,129579,50071,48674,20313,48674,20313,214150875,77960960,218897,162956,0,0,0,0
1787623540,89759.13,2476576,2675584,17338,9871,2137,2137,-65,95746080,10064448,129579,50076,48674,20313,48674,20313,214150959,77961044,218898,162958,0,0,0,0
1787623541,89760.62,2476576,2675584,17338,9871,2137,2137,-65,95746080,10064448,129579,50076,48674,20313,48674,20313,214151127,77961212,218900,162959,0,0,0,0
1787623543,89762.12,2476576,2675584,17346,9871,2137,2137,-65,95746080,10064448,129583,50076,48674,20321,48674,20321,214151671,77961510,218906,162963,0,0,0,0
1787623544,89763.61,2477024,2676096,17346,9881,2137,2137,-65,95746528,10064960,129583,50086,48674,20321,48674,20321,214151839,77961678,218908,162964,0,0,0,0
1787623546,89765.11,2480352,2680544,17380,9902,2140,2140,-65,95749856,10069408,129600,50107,48677,20329,48677,20329,214154854,77965641,218924,162985,0,0,0,0
1787623547,89766.59,2480352,2681216,17388,9910,2140,2140,-65,95749856,10070080,129604,50125,48677,20339,48677,20339,214155439,77966267,218932,162991,0,0,0,0
1787623549,89768.08,2481152,2682368,17396,9932,2140,2140,-65,95750656,10071232,129608,50137,48677,20349,48677,20349,214155743,77966503,218935,162994,0,0,0,0
1787623550,89769.56,2481152,2682368,17396,9932,2140,2140,-65,95750656,10071232,129608,50137,48677,20351,48677,20351,214155911,77966768,218937,162997,0,0,0,0
1787623552,89771.05,2481152,2682752,17400,9938,2140,2140,-65,95750816,10071776,129610,50146,48677,20355,48677,20355,214156123,77966984,218940,163000,0,0,0,0
1787623553,89772.53,2481728,2683520,17420,9952,2141,2141,-65,95751232,10072384,129620,50157,48678,20364,48678,20364,214157639,77969086,218954,163016,0,0,0,0
1787623555,89774.02,2490880,2688000,17522,9984,2144,2144,-65,95760384,10076864,129671,50189,48681,20384,48681,20384,214224862,77984450,219035,163079,0,0,0,0
1787623556,89775.51,2552512,2703776,17532,10024,2144,2144,-65,95822016,10092736,129676,50232,48681,20387,48681,20387,214226891,77984798,219041,163082,0,0,0,0
1787623558,89777.00,2552736,2704096,17542,10031,2145,2145,-65,95822240,10092960,129681,50236,48682,20395,48682,20395,214227407,77985308,219047,163088,0,0,0,0
1787623559,89778.48,2553056,2704544,17544,10040,2145,2145,-65,95822560,10093408,129682,50245,48682,20397,48682,20397,214227575,77985874,219049,163092,0,0,0,0
1787623561,89779.97,2554048,2706176,17608,10051,2160,2160,-65,95823552,10095040,129714,50256,48697,20415,48697,20415,214234668,77989689,219077,163115,0,0,0,0
1787623562,89781.45,2567904,2718656,17654,10092,2171,2171,-65,95837408,10107520,129737,50297,48708,20421,48708,20421,214241848,77997718,219098,163138,0,0,0,0
1787623564,89782.93,2568672,2719872,17672,10110,2172,2172,-65,95838176,10108736,129746,50315,48709,20433,48709,20433,214242378,77998166,219104,163144,0,0,0,0
1787623565,89784.41,2568672,2719904,17674,10111,2172,2172,-65,95838240,10108928,129747,50320,48709,20437,48709,20437,214242546,77998334,219106,163146,0,0,0,0
1787623567,89785.90,2568896,2720416,17678,10121,2172,2172,-65,95838400,10109280,129749,50326,48709,20441,48709,20441,214242758,77998550,219109,163149,0,0,0,0
1787623568,89787.38,2569120,2720672,17694,10126,2176,2176,-65,95838624,10109536,129757,50331,48713,20451,48713,20451,214243290,77998932,219115,163153,0,0,0,0
1787623570,89788.86,2569344,2720992,17694,10133,2176,2176,-65,95838848,10109856,129757,50338,48713,20451,48713,20451,214243374,77999016,219116,163154,0,0,0,0
1787623571,89790.34,2569344,2720992,17694,10133,2176,2176,-65,95838848,10109856,129757,50338,48713,20451,48713,20451,214243542,77999184,219118,163156,0,0,0,0
1787623572,89791.82,2569344,2720992,17698,10133,2176,2176,-65,95838848,10109856,129759,50338,48713,20455,48713,20455,214243918,77999382,219123,163159,0,0,0,0
1787623574,89793.31,2569792,2721504,17704,10143,2176,2176,-65,95839296,10110368,129762,50351,48713,20461,48713,20461,214244342,77999710,219126,163162,0,0,0,0
1787623575,89794.81,2570080,2721664,17704,10146,2176,2176,-65,95839584,10110528,129762,50351,48713,20461,48713,20461,214244510,77999794,219127,163163,0,0,0,0
1787623577,89796.29,2570272,2722016,17708,10152,2176,2176,-65,95839776,10110880,129764,50357,48713,20465,48713,20465,214244738,78000127,219133,163169,0,0,0,0
1787623578,89797.77,2570400,2722368,17732,10157,2182,2182,-65,95839904,10111232,129776,50375,48719,20478,48719,20478,214245561,78000753,219140,163175,0,0,0,0
1787623580,89799.25,2570880,2723040,17734,10170,2182,2182,-65,95840384,10111904,129777,50375,48719,20480,48719,20480,214245905,78000897,219142,163178,0,0,0,0
1787623581,89800.73,2571168,2723200,17738,10173,2182,2182,-65,95840672,10112064,129779,50378,48719,20486,48719,20486,214246201,78001197,219146,163181,0,0,0,0
1787623583,89802.23,2571328,2723616,17754,10181,2183,2183,-65,95840832,10112480,129787,50386,48720,20498,48720,20498,214248595,78003285,219155,163194,0,0,0,0
1787623584,89803.73,2588480,2734528,17786,10227,2183,2183,-65,95857984,10123392,129803,50432,48720,20509,48720,20509,214262652,78010561,219186,163215,0,0,0,0
1787623586,89805.21,2588480,2734528,17786,10227,2183,2183,-65,95857984,10123392,129803,50432,48720,20509,48720,20509,214262736,78010645,219187,163217,0,0,0,0
1787623587,89806.71,2588480,2734528,17792,10227,2184,2184,-65,95857984,10123392,129806,50432,48721,20513,48721,20513,214263100,78010927,219191,163219,0,0,0,0
1787623589,89808.19,2588928,2735040,17796,10237,2184,2184,-65,95858432,10123904,129808,50442,48721,20517,48721,20517,214263352,78011111,219194,163222,0,0,0,0
1787623590,89809.69,2588928,2735040,17802,10237,2184,2184,-65,95858432,10123904,129811,50442,48721,20521,48721,20521,214263640,78011371,219199,163225,0,0,0,0
1787623592,89811.19,2589088,2735328,17806,10243,2184,2184,-65,95858592,10124192,129813,50454,48721,20525,48721,20525,214263868,78011620,219202,163229,0,0,0,0
1787623593,89812.67,2589920,2736512,17822,10262,2185,2185,-65,95859424,10125376,129821,50467,48722,20533,48722,20533,214264604,78012316,219211,163236,0,0,0,0
1787623595,89814.16,2589920,2736736,17822,10264,2185,2185,-65,95859424,10125600,129821,50469,48722,20535,48722,20535,214264688,78012528,219212,163239,0,0,0,0
1787623596,89815.64,2589920,2736768,17822,10265,2185,2185,-65,95859424,10125632,129821,50470,48722,20539,48722,20539,214264984,78012828,219216,163243,0,0,0,0
1787623598,89817.14,2590304,2737376,17830,10276,2185,2185,-65,95859808,10126240,129828,50481,48723,20546,48723,20546,214265500,78013238,219222,163248,0,0,0,0
1787623599,89818.63,2590528,2737632,17836,10281,2186,2186,-65,95860032,10126496,129828,50486,48723,20547,48723,20547,214265668,78013406,219224,163250,0,0,0,0
1787623601,89820.13,2590528,2737632,17836,10281,2186,2186,-65,95860032,10126496,129828,50486,48723,20547,48723,20547,214265752,78013490,219225,163251,0,0,0,0
1787623602,89821.61,2590528,2737632,17836,10281,2186,2186,-65,95860032,10126496,129828,50486,48723,20549,48724,20549,214266116,78013772,219230,163254,0,0,0,0
1787623604,89823.10,2590976,2738144,17848,10291,2188,2188,-65,95860480,10127008,129834,50496,48725,20555,48725,20555,214266368,78013956,219232,163256,0,0,0,0
1787623605,89824.60,2590976,2738144,17848,10291,2188,2188,-65,95860480,10127008,129834,50496,48725,20555,48725,20555,214266536,78014124,219234,163258,0,0,0,0
1787623607,89826.08,2590976,2738464,17852,10294,2188,2188,-65,95860480,10127328,129836,50499,48725,20559,48725,20559,214267335,78014506,219239,163263,0,0,0,0
1787623608,89827.56,2591360,2739040,17866,10303,2189,2189,-65,95860864,10127904,129843,50508,48726,20571,48726,20571,214268168,78015104,219249,163270,0,0,0,0
1787623610,89829.06,2591840,2739520,17866,10313,2189,2189,-65,95861344,10128384,129843,50518,48726,20571,48726,20571,214268252,78015188,219250,163271,0,0,0,0
1787623611,89830.54,2591840,2739520,17866,10313,2189,2189,-65,95861344,10128384,129843,50518,48726,20571,48726,20571,214268420,78015356,219252,163274,0,0,0,0
1787623613,89832.03,2592096,2740032,17880,10322,2189,2189,-65,95861600,10128896,129850,50527,48726,20585,48726,20585,214268996,78015786,219259,163278,0,0,0,0
1787623614,89833.51,2592608,2740736,17882,10337,2189,2189,-65,95862112,10129600,129851,50542,48726,20589,48726,20589,214269164,78015954,219261,163280,0,0,0,0
1787623616,89835.02,2592608,2740736,17882,10337,2189,2189,-65,95862112,10129600,129851,50542,48726,20589,48726,20589,214269248,78016038,219262,163281,0,0,0,0
1787623617,89836.50,2592608,2740736,17882,10337,2189,2189,-65,95862112,10129600,129851,50542,48726,20589,48726,20589,214269526,78016320,219266,163284,0,0,0,0
1787623619,89837.97,2593056,2741184,17890,10345,2189,2189,-65,95862560,10130048,129855,50550,48726,20595,48726,20595,214269972,78016616,219271,163288,0,0,0,0
1787623620,89839.46,2593056,2741184,17900,10345,2189,2189,-65,95862560,10130048,129860,50550,48726,20603,48726,20603,214271258,78024750,219284,163301,0,0,0,0
1787623622,89840.94,2594432,2749760,17918,10358,2192,2192,-65,95863936,10138624,129869,50563,48729,20611,48729,20611,214273364,78031458,219293,163311,0,0,0,0
1787623623,89842.43,2597504,2758016,17938,10387,2193,2193,-65,95867008,10146880,129879,50592,48730,20621,48730,20621,214274146,78032234,219304,163320,0,0,0,0
1787623625,89843.90,2597568,2758112,17940,10389,2193,2193,-65,95867072,10146976,129880,50594,48730,20625,48730,20625,214274314,78032318,219305,163321,0,0,0,0
1787623626,89845.39,2597568,2758208,17940,10392,2193,2193,-65,95867072,10147072,129880,50597,48730,20625,48730,20626,214274458,78032546,219314,163331,0,0,0,0
1787623628,89846.88,2604000,2760672,17964,10421,2196,2196,-65,95873504,10149536,129893,50626,48733,20645,48733,20646,214280802,78033961,219322,163338,0,0,0,0
1787623629,89848.39,2604096,2760896,17966,10425,2196,2196,-65,95873600,10149760,129893,50630,48733,20646,48733,20646,214280886,78034129,219324,163340,0,0,0,0
1787623631,89849.87,2604096,2760896,17966,10425,2196,2196,-65,95873600,10149760,129893,50630,48733,20646,48733,20646,214281054,78034213,219325,163341,0,0,0,0
1787623632,89851.36,2604096,2760896,17966,10425,2196,2196,-65,95873600,10149760,129893,50630,48733,20646,48733,20646,214281248,78034495,219329,163344,0,0,0,0
1787623634,89852.87,2604544,2761408,17974,10435,2196,2196,-65,95874048,10150272,129897,50640,48733,20654,48733,20654,214281670,78034679,219332,163346,0,0,0,0
1787623635,89854.35,2604544,2761408,17974,10435,2196,2196,-65,95874048,10150272,129897,50640,48733,20654,48733,20654,214281754,78034763,219333,163348,0,0,0,0
1787623636,89855.84,2604736,2761824,17980,10443,2197,2197,-65,95874240,10150688,129900,50648,48734,20660,48734,20660,214282066,78035097,219337,163351,0,0,0,0
1787623638,89857.32,2605056,2762208,17990,10449,2197,2197,-65,95874560,10151072,129905,50654,48734,20668,48734,20668,214282700,78035589,219346,163358,0,0,0,0
1787623639,89858.81,2605344,2762656,17992,10458,2197,2197,-65,95874848,10151520,129906,50663,48734,20671,48734,20671,214282920,78035809,219348,163360,0,0,0,0
1787623641,89860.31,2605344,2762656,17992,10458,2197,2197,-65,95874848,10151520,129906,50663,48734,20671,48734,20671,214283004,78035893,219349,163362,0,0,0,0
1787623642,89861.80,2605504,2763072,17998,10466,2197,2197,-65,95875008,10151936,129909,50671,48734,20680,48734,20680,214283760,78036407,219358,163367,0,0,0,0
1787623644,89863.30,2605952,2763520,18008,10474,2198,2198,-65,95875456,10152384,129914,50679,48735,20687,48735,20687,214283844,78036491,219359,163369,0,0,0,0
1787623645,89864.81,2606016,2763712,18008,10479,2198,2198,-65,95875520,10152576,129914,50684,48735,20687,48735,20687,214284012,78036659,219361,163370,0,0,0,0
1787623647,89866.32,2606016,2763712,18008,10479,2198,2198,-65,95875520,10152576,129914,50684,48735,20687,48735,20687,214284096,78036743,219363,163373,0,0,0,0
1787623648,89867.80,2606368,2764160,18016,10487,2198,2198,-65,95875872,10153024,129918,50692,48735,20695,48735,20695,214284628,78037125,219368,163375,0,0,0,0
