epoch,monotonic_s,sta_tx_bytes,sta_rx_bytes,sta_tx_packets,sta_rx_packets,sta_tx_retries,sta_tx_failed,signal_dbm,wifi_tx_bytes,wifi_rx_bytes,wifi_tx_packets,wifi_rx_packets,wifi_tx_dropped,wifi_rx_dropped,wifi_tx_errors,wifi_rx_errors,wan_rx_bytes,wan_tx_bytes,wan_rx_packets,wan_tx_packets,wan_rx_dropped,wan_tx_dropped,wan_rx_errors,wan_tx_errors
1787625428,91647.13,18243776,9966016,55458,27031,6207,6207,-62,111513280,17354880,148639,67236,52744,26288,52744,26288,229858535,84259992,240960,182601,0,0,0,0
1787625429,91648.62,18256352,9973504,55600,27063,6212,6212,-61,111525856,17362368,148710,67268,52749,26309,52749,26309,229887344,84273736,241028,182676,0,0,0,0
1787625431,91650.11,18273856,9983520,55602,27124,6212,6212,-61,111543360,17372384,148711,67329,52749,26317,52749,26317,229887573,84273962,241031,182681,0,0,0,0
1787625432,91651.59,18273920,9984000,55604,27132,6212,6212,-61,111543424,17372864,148713,67337,52749,26327,52749,26327,229887779,84274282,241034,182684,0,0,0,0
1787625434,91653.07,18273984,9984224,55618,27137,6212,6212,-61,111543488,17373088,148719,67342,52749,26334,52749,26334,229888235,84274806,241039,182689,0,0,0,0
1787625435,91654.56,18274656,9985440,55620,27154,6212,6212,-61,111544160,17374304,148720,67359,52749,26343,52749,26343,229888481,84275046,241043,182693,0,0,0,0
1787625437,91656.04,18274784,9985856,55626,27164,6212,6212,-61,111544288,17374720,148723,67369,52749,26349,52749,26349,229888774,84275272,241047,182697,0,0,0,0
1787625438,91657.53,18276384,9987776,55644,27177,6213,6213,-61,111545888,17376640,148732,67382,52750,26361,52750,26361,229891197,84277479,241058,182707,0,0,0,0
1787625440,91659.04,18278048,9991360,55656,27219,6213,6213,-61,111547552,17380224,148738,67424,52750,26374,52750,26374,229891862,84278088,241063,182716,0,0,0,0
1787625441,91660.53,18278368,9992576,55662,27234,6213,6213,-61,111547872,17381440,148741,67439,52750,26384,52750,26384,229892202,84278556,241069,182724,0,0,0,0
1787625443,91662.02,18278432,9992800,55666,27239,6213,6213,-61,111547936,17381664,148743,67444,52750,26390,52750,26390,229892492,84278902,241073,182730,0,0,0,0
1787625444,91663.52,18281472,9996512,55676,27255,6213,6213,-61,111550976,17385376,148748,67460,52750,26399,52750,26399,229895634,84282080,241080,182738,0,0,0,0
1787625446,91665.02,18281888,9997504,55684,27268,6213,6213,-61,111551392,17386368,148752,67473,52750,26412,52750,26412,229896047,84282670,241084,182743,0,0,0,0
1787625447,91666.51,18281952,9997824,55686,27276,6213,6213,-61,111551520,17386912,148753,67486,52750,26418,52750,26418,229896253,84282870,241087,182746,0,0,0,0
1787625449,91668.01,18282720,9999776,55704,27308,6213,6213,-61,111552224,17388640,148762,67513,52750,26441,52750,26441,229896985,84284474,241097,182760,0,0,0,0
1787625450,91669.50,18282784,10000960,55706,27320,6213,6213,-61,111552288,17389824,148763,67525,52750,26447,52750,26447,229897130,84284616,241099,182763,0,0,0,0
1787625452,91670.98,18283840,10002784,55718,27350,6213,6213,-61,111553344,17391648,148769,67555,52750,26462,52750,26462,229898054,84285504,241112,182777,0,0,0,0
1787625453,91672.50,18284064,10003200,55722,27361,6213,6213,-61,111553568,17392064,148771,67566,52750,26474,52750,26474,229898575,84285944,241118,182782,0,0,0,0
1787625455,91673.99,18284416,10003872,55730,27369,6213,6213,-62,111553920,17392736,148775,67574,52750,26482,52750,26482,229898865,84286228,241121,182785,0,0,0,0
1787625456,91675.50,18284704,10004512,55736,27382,6213,6213,-62,111554208,17393376,148778,67587,52750,26490,52750,26490,229899010,84286370,241123,182788,0,0,0,0
1787625458,91676.99,18285344,10006240,55750,27396,6215,6215,-62,111554848,17395104,148785,67601,52752,26509,52752,26509,229900483,84306360,241139,182827,0,0,0,0
1787625459,91678.50,18286752,10027840,55784,27436,6215,6215,-62,111556256,17416704,148802,67641,52752,26525,52752,26525,229902421,84421106,241152,182986,0,0,0,0
1787625461,91680.00,18288288,10146240,55792,27511,6216,6216,-62,111557792,17535104,148806,67716,52753,26541,52753,26541,229903383,84494482,241161,183114,0,0,0,0
1787625462,91681.49,18289536,10244544,55812,27568,6219,6219,-62,111559040,17633408,148817,67773,52756,26558,52756,26558,229904200,84516095,241166,183120,0,0,0,0
1787625464,91682.98,18289920,10245216,55822,27581,6219,6219,-62,111559424,17634080,148821,67786,52756,26577,52756,26577,229904633,84516797,241172,183127,0,0,0,0
1787625465,91684.48,18290336,10246624,55824,27606,6219,6219,-62,111559840,17635488,148822,67811,52756,26587,52756,26587,229904862,84517059,241174,183131,0,0,0,0
1787625467,91685.96,18290560,10247392,55852,27621,6229,6229,-62,111560064,17636256,148836,67826,52766,26599,52766,26599,229905192,84517383,241179,183136,0,0,0,0
1787625468,91687.45,18290784,10247968,55856,27633,6229,6229,-62,111560288,17636832,148838,67838,52766,26613,52766,26613,229905866,84517943,241185,183143,0,0,0,0
1787625470,91688.94,18291552,10249440,55876,27661,6232,6232,-62,111561056,17638304,148848,67866,52769,26628,52769,26628,229906132,84518287,241190,183147,0,0,0,0
1787625471,91690.43,18291616,10249792,55878,27668,6232,6232,-62,111561120,17638656,148849,67873,52769,26632,52769,26632,229906361,84518549,241192,183151,0,0,0,0
1787625473,91691.91,18291744,10250304,55894,27677,6233,6233,-62,111561248,17639168,148857,67882,52770,26648,52770,26648,229908595,84520598,241205,183165,0,0,0,0
1787625474,91693.41,18293600,10254272,55902,27711,6233,6233,-62,111563104,17643136,148861,67916,52770,26660,52770,26660,229909204,84521242,241210,183172,0,0,0,0
1787625476,91694.89,18297760,10255040,55912,27722,6234,6234,-62,111567264,17643904,148866,67927,52771,26679,52771,26679,229913434,84522050,241218,183180,0,0,0,0
1787625477,91696.38,18297824,10255840,55918,27739,6234,6234,-62,111567328,17644704,148869,67944,52771,26689,52771,26689,229914943,84522272,241222,183184,0,0,0,0
1787625479,91697.89,18299904,10258464,55980,27781,6253,6253,-62,111569408,17647328,148901,67986,52790,26722,52790,26722,229919580,84523326,241235,183196,0,0,0,0
1787625480,91699.37,18304768,10260480,56012,27805,6261,6261,-62,111574272,17649344,148916,68010,52798,26741,52798,26741,229920735,84524745,241245,183205,0,0,0,0
1787625482,91700.85,18305248,10261184,56168,27820,6276,6276,-63,111574752,17650048,148994,68025,52813,26755,52813,26755,229949824,84532645,241310,183279,0,0,0,0
1787625483,91702.35,18335488,10272000,56176,27884,6276,6276,-63,111604992,17660864,148998,68089,52813,26768,52813,26768,229950358,84536370,241348,183330,0,0,0,0
1787625484,91703.83,18363232,10284608,56314,27932,6299,6299,-62,111632736,17673472,149067,68137,52836,26781,52836,26781,229977222,84540890,241364,183341,0,0,0,0
1787625486,91705.31,18363296,10284960,56320,27941,6299,6299,-62,111632800,17673824,149070,68146,52836,26794,52836,26794,229977665,84541116,241367,183343,0,0,0,0
1787625487,91706.81,18363776,10285696,56326,27958,6299,6299,-62,111633280,17674560,149073,68163,52836,26802,52836,26802,229977914,84541384,241372,183348,0,0,0,0
1787625489,91708.30,18364192,10286400,56342,27966,6299,6299,-62,111633696,17675264,149081,68171,52836,26818,52836,26818,229978611,84541908,241380,183352,0,0,0,0
1787625490,91709.79,18364512,10286848,56346,27978,6299,6299,-62,111634304,17676480,149083,68196,52836,26828,52836,26828,229978950,84542360,241383,183361,0,0,0,0
1787625492,91711.27,18365280,10288608,56354,28009,6299,6299,-62,111634784,17677472,149087,68214,52836,26846,52836,26846,229979587,84542838,241389,183364,0,0,0,0
1787625493,91712.75,18365408,10289184,56364,28019,6301,6301,-62,111634912,17678048,149092,68224,52838,26856,52838,26856,229980006,84543496,241395,183371,0,0,0,0
1787625495,91714.24,18365760,10290048,56370,28033,6302,6302,-62,111635264,17678912,149095,68246,52839,26868,52839,26868,229980296,84543882,241398,183376,0,0,0,0
1787625496,91715.72,18366112,10291040,56376,28051,6302,6302,-62,111635616,17679904,149098,68256,52839,26880,52839,26880,229980788,84544116,241402,183381,0,0,0,0
1787625498,91717.21,18366592,10291712,56382,28067,6302,6302,-62,111636096,17680576,149101,68272,52839,26894,52839,26894,229981952,84544625,241409,183386,0,0,0,0
1787625499,91718.72,18367168,10292576,56454,28079,6302,6302,-62,111649184,17694336,149137,68335,52839,26918,52839,26918,229994760,84556281,241448,183434,0,0,0,0
